Date,Close,High,Low,Open
2005-01-05 04:20:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 04:30:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 04:40:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 04:50:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 05:00:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 05:10:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 05:20:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 05:30:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 05:40:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 05:50:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 06:00:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 06:10:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 06:20:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 06:30:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 06:40:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 06:50:00,3849.4,3849.9,3848.9,3848.9
2005-01-05 07:00:00,3830.1,3831.1,3830.1,3831.1
2005-01-05 07:10:00,3835.6,3835.6,3835.6,3835.6
2005-01-05 07:20:00,3833.1,3833.1,3833.1,3833.1
2005-01-05 07:30:00,3832.6,3833.1,3832.6,3833.1
2005-01-05 07:40:00,3835.1,3835.1,3834.6,3835.1
2005-01-05 07:50:00,3834.6,3837.6,3833.6,3837.6
2005-01-05 08:00:00,3836.1,3836.6,3835.6,3836.6
2005-01-05 08:10:00,3829.6,3830.1,3829.1,3829.6
2005-01-05 08:20:00,3831.6,3834.1,3831.1,3833.6
2005-01-05 08:30:00,3834.1,3834.6,3833.6,3834.1
2005-01-05 08:40:00,3836.6,3837.6,3836.6,3837.6
2005-01-05 08:50:00,3837.6,3838.1,3837.6,3837.6
2005-01-05 09:00:00,3835.6,3836.1,3835.6,3836.1
2005-01-05 09:10:00,3835.6,3835.6,3835.1,3835.1
2005-01-05 09:20:00,3835.6,3836.1,3834.6,3835.1
2005-01-05 09:30:00,3835.1,3835.1,3835.1,3835.1
2005-01-05 09:40:00,3835.1,3836.1,3835.1,3835.6
2005-01-05 09:50:00,3834.1,3834.1,3833.2,3833.2
2005-01-05 10:00:00,3832.2,3832.7,3832.2,3832.7
2005-01-05 10:10:00,3832.2,3832.2,3831.7,3831.7
2005-01-05 10:20:00,3831.7,3831.7,3831.7,3831.7
2005-01-05 10:30:00,3830.2,3830.2,3830.2,3830.2
2005-01-05 10:40:00,3829.7,3829.7,3829.7,3829.7
2005-01-05 10:50:00,3832.7,3832.7,3832.2,3832.2
2005-01-05 11:00:00,3835.2,3835.2,3834.2,3834.2
2005-01-05 11:10:00,3834.7,3834.7,3834.7,3834.7
2005-01-05 11:20:00,3835.7,3835.7,3835.7,3835.7
2005-01-05 11:30:00,3835.2,3836.2,3835.2,3835.7
2005-01-05 11:40:00,3836.2,3836.2,3836.2,3836.2
2005-01-05 11:50:00,3836.7,3836.7,3836.2,3836.7
2005-01-05 12:00:00,3837.2,3837.7,3837.2,3837.7
2005-01-05 12:10:00,3835.7,3835.7,3834.2,3834.2
2005-01-05 12:20:00,3835.2,3835.7,3835.2,3835.2
2005-01-05 12:30:00,3835.7,3835.7,3835.2,3835.2
2005-01-05 12:40:00,3835.2,3835.2,3835.2,3835.2
2005-01-05 12:50:00,3835.2,3835.2,3835.2,3835.2
2005-01-05 13:00:00,3836.2,3837.2,3836.2,3836.2
2005-01-05 13:10:00,3839.2,3839.7,3838.7,3838.7
2005-01-05 13:20:00,3839.2,3839.7,3839.2,3839.2
2005-01-05 13:30:00,3840.2,3840.2,3839.7,3839.7
2005-01-05 13:40:00,3836.7,3837.2,3835.2,3837.2
2005-01-05 13:50:00,3833.2,3833.7,3833.2,3833.7
2005-01-05 14:00:00,3834.2,3834.2,3834.2,3834.2
2005-01-05 14:10:00,3835.7,3835.7,3835.2,3835.2
2005-01-05 14:20:00,3836.7,3836.7,3836.7,3836.7
2005-01-05 14:30:00,3837.7,3838.2,3836.2,3837.2
2005-01-05 14:40:00,3840.7,3841.7,3839.7,3841.2
2005-01-05 14:50:00,3839.7,3840.2,3838.2,3839.2
2005-01-05 15:00:00,3841.2,3844.2,3841.2,3842.2
2005-01-05 15:10:00,3841.7,3844.2,3841.7,3844.2
2005-01-05 15:20:00,3837.2,3838.2,3837.2,3838.2
2005-01-05 15:30:00,3833.7,3833.7,3831.7,3832.2
2005-01-05 15:40:00,3831.7,3831.7,3829.2,3830.2
2005-01-05 15:50:00,3831.2,3831.2,3830.7,3830.7
2005-01-05 16:00:00,3836.2,3836.2,3835.2,3835.7
2005-01-05 16:10:00,3834.2,3834.2,3832.7,3832.7
2005-01-05 16:20:00,3832.2,3834.7,3832.2,3834.2
2005-01-05 16:30:00,3832.7,3832.7,3831.7,3831.7
2005-01-05 16:40:00,3838.7,3838.7,3837.2,3837.2
2005-01-05 16:50:00,3835.7,3836.2,3835.7,3836.2
2005-01-05 17:00:00,3832.7,3832.7,3832.7,3832.7
2005-01-05 17:10:00,3832.7,3832.7,3832.7,3832.7
2005-01-05 17:20:00,3833.7,3834.7,3833.7,3834.7
2005-01-05 17:30:00,3829.8,3829.8,3829.3,3829.8
2005-01-05 17:40:00,3830.8,3830.8,3830.8,3830.8
2005-01-05 17:50:00,3833.3,3833.3,3833.3,3833.3
2005-01-05 18:00:00,3839.7,3840.2,3839.2,3839.2
2005-01-05 18:10:00,3838.2,3838.2,3837.7,3838.2
2005-01-05 18:20:00,3847.2,3847.2,3845.2,3845.2
2005-01-05 18:30:00,3846.7,3846.7,3846.7,3846.7
2005-01-05 18:40:00,3845.2,3845.2,3845.2,3845.2
2005-01-05 18:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 19:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 19:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 19:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 19:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 19:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 19:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 20:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 20:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 20:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 20:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 20:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 20:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 21:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 21:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 21:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 21:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 21:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 21:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 22:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 22:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 22:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 22:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 22:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 22:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 23:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 23:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 23:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 23:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 23:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-05 23:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 00:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 00:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 00:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 00:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 00:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 00:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 01:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 01:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 01:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 01:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 01:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 01:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 02:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 02:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 02:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 02:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 02:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 02:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 03:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 03:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 03:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 03:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 03:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 03:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 04:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 04:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 04:20:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 04:30:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 04:40:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 04:50:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 05:00:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 05:10:00,3843.3,3843.7,3842.3,3843.7
2005-01-06 05:20:00,3843.3,3843.7,3842.3,3843.7
